Date,aeroplanes_factory,barrels_factory,automobiles_factory,radio_factory,telephones_factory,electric_gear_factory,machine_parts_factory,oil_factory,fuel_factory,steamer_convoy_factory,luxury_clothes_factory,luxury_furniture_factory,steel_factory,artillery_factory,clipper_convoy_factory,small_arms_factory,furniture_factory,paper_factory,regular_clothes_factory,explosives_factory,ammunition_factory,canned_food_factory,dye_factory,liquor_factory,wine_factory,lumber_factory,fabric_factory,cement_factory,glass_factory,fertilizer_factory,aeroplanes_artisan,barrels_artisan,automobiles_artisan,radio_artisan,telephones_artisan,electric_gear_artisan,machine_parts_artisan,fuel_artisan,steamer_convoy_artisan,luxury_clothes_artisan,luxury_furniture_artisan,steel_artisan,artillery_artisan,clipper_convoy_artisan,small_arms_artisan,furniture_artisan,paper_artisan,regular_clothes_artisan,explosives_artisan,ammunition_artisan,canned_food_artisan,liquor_artisan,wine_artisan,lumber_artisan,fabric_artisan,cement_artisan,glass_artisan,fertilizer_artisan,
1847.1.1,-2.4267055256771357,-1.537951064327782,-2.1127495963668896,0.9545624308035939,0.3200647944498856,-4.347274629860189,3.687682518122851,4.497002451878687,-4.7684076700364395,0.20272694780512698,2.2078885493271025,1.6814765590946634,0.22899180414104478,0.8639240311049887,-1.4305696752189905,0.8779449500381508,2.191544771669577,0.18640273139962865,1.3748908267087157,0.4033480155592262,0.26786420803383526,-0.35694766199438965,0.6757037373667785,0.6546190869176323,2.0201605750656495,-0.16485918260795437,1.4467882564686683,0.2690704143244776,0.8095074367067795,-0.025056160939881455,-1.6137943691901253,-0.7250399078407738,-1.299838439879881,1.7674735872906033,1.132975950936895,-3.5343634733731792,4.500593674609861,-3.9554965135494298,1.0156381042921376,3.0207997058141123,2.4943877155816727,1.0419029606280543,1.6768351875919982,-0.6176585187319822,1.6908561065251608,3.0044559281565872,0.9993138878866381,2.187801983195725,1.2162591720462361,1.2728801948925568,-0.31779822926120915,1.9006848745525338,4.6317678508485685,0.6480519738790551,2.2596994129556776,1.107511224122356,1.6224185931937896,0.7878549955471286,
1848.1.1,-2.638188259674594,-1.7126348484798144,-2.325682330675136,0.9295055274120037,0.29020495339123675,-4.520634496293181,3.943610440432125,4.665544644911711,-4.953307136448618,0.10416641601750314,2.4772473220415865,2.0118718810252925,0.2567803452814324,0.77347516372582,-2.288957375685061,0.8695653338697065,2.1498518574537653,0.1820694723208289,1.2034508503589774,0.4350414810527398,0.24784912329229794,-0.40094210704227146,0.7056898492246262,0.6878360072821739,2.0874407851392753,-0.22019426007679316,1.3222358076370058,0.3386256999857934,0.8300902310692896,-0.11382633662606861,-1.8068440018077325,-0.8812905906129539,-1.4943380728082745,1.7608497852788652,1.1215492112580983,-3.6892902384263198,4.774954698298986,-4.1219628785817575,0.9355106738843646,3.3085915799084478,2.8432161388921537,1.0881246031482927,1.6048194215926814,-1.4576131178181975,1.700909591736568,2.9811961153206266,1.0134137301876898,2.034795108225839,1.2663857389196012,1.253321898243489,-0.43453755762328894,1.9779648964654395,4.777174452179642,0.6111499977900672,2.153580065503867,1.1893696489528662,1.661434488936151,0.7175179212407928,
1849.1.1,-2.743191406138095,-1.7976789501113413,-2.427635032691572,0.9353170516766057,0.2965540122869693,-4.620068241907212,4.103789241365665,4.806172105539426,-5.073636598734757,0.15249775052218661,2.77643981324151,2.419383457857182,0.2844567404858981,0.7581673262449437,-2.4819092914424257,0.8474369716895749,2.0741096482922,0.1846060939383245,1.201270611866963,0.45657943250086086,0.24953000812109014,-0.3958795287852506,0.7183507131887749,0.6713460276737604,2.07588593361721,-0.2413546143627664,1.2693524682502693,0.28966859402703443,0.8450661363172067,-0.13054374460445592,-1.9173477962294252,-0.971835340202671,-1.601791422782903,1.761160661585276,1.1223976221956395,-3.794224631998543,4.929632851274335,-4.247792988826087,0.9783413604308557,3.6022834231501806,3.245227067765852,1.1103003503945683,1.5840109361536139,-1.6560656815337564,1.6732805815982446,2.8999532582008696,1.0104497038469935,2.027114221775633,1.2824230424095304,1.2500374388196906,-0.4332133738440934,1.9356113075051231,4.744691119392023,0.5844889955459037,2.0951960781589394,1.1433798141119378,1.6709097462258764,0.6952998653042137,
1850.1.1,-2.824701849288178,-1.8652998345744791,-2.50136950081307,0.9190949577681387,0.28260462850977036,-4.711921712790768,4.163640080001095,4.879727485236035,-5.177724885313859,0.1695411455335393,3.052802555146599,2.8191510048888997,0.31520101989074556,0.7313418758684022,-2.7075878122829034,0.8476325990076684,1.6308203981175375,0.2186423377947166,1.0467591049591976,0.5304884420260361,0.2658447504113142,-0.3104985900014638,0.6895888585595388,0.5387368055363205,1.7841688078987061,0.026986630903019813,1.2366976980301227,0.3417721974543108,0.8216735573889459,-0.0871684060375269,-1.9903245347112324,-1.0309225199975367,-1.6669921862361257,1.7534722723450822,1.116981943086715,-3.8775443982138245,4.998017394578039,-4.343347570736915,1.003918460110483,3.887179869723543,3.653528319465843,1.149578334467689,1.5657191904453458,-1.8732104977059576,1.6820099135846125,2.4651977126944815,1.0530196523716602,1.8811364195361422,1.36486575660298,1.264496475586052,-0.16444259875062156,1.6776121987238248,4.168476203448596,0.8613639454799633,2.0710750126070674,1.1885225914058963,1.65605087196589,0.7472089085394171,
1851.1.1,-2.8094134963074815,-1.858427706190532,-2.485571434216644,0.9289283166592657,0.30658267688067464,-4.780114148120212,4.060027416703434,4.9640542497175915,-5.2712886463733,0.1486232887749986,3.3299150980511762,3.2212631228230824,0.3814286831461982,0.7756452899368508,-2.7159133708751915,0.8761573827398043,1.1917323969780105,0.29491976922675966,0.872223413519011,0.5824034434502943,0.28978820852722725,-0.22878232511651073,0.6200130483587907,0.3817720772479282,1.326972352368264,0.3706253287603384,1.238789951921186,0.3768080384567218,0.7725699206829723,-0.049951316374383575,-1.976772237845548,-1.0257864477286007,-1.652930175754712,1.761569575121197,1.1392239353426061,-3.94747288965828,4.892668675165366,-4.438647387911368,0.9812645472369311,4.162556356513108,4.0539043812850135,1.2140699416081295,1.6082865483987827,-1.883272112413261,1.7087986412017369,2.0243736554399425,1.1275610276886912,1.7048646719809424,1.4150447019122268,1.2862909085845913,0.08519027297402082,1.3651031815970605,3.2555037318377322,1.2032665872222699,2.0714312103831176,1.2095762145274076,1.6052111791449042,0.7826899420875484,
1852.1.1,-2.7879930662647894,-1.8513066732243488,-2.476124334734945,0.9315574679400696,0.3172968917265809,-4.901073675751119,3.882595276260719,5.056104792748152,-5.397352554406001,0.2945505971371174,3.4552153119262248,3.5008676585360847,0.47869061082217723,0.8485462858645072,-2.550487667134537,0.9194483025449023,0.9295132501680293,0.37325630477736843,0.6869267010412464,0.6286728842022865,0.2930380567954997,-0.18422780233003966,0.565670894044438,0.2909833939996181,0.959074368910992,0.5471960207386912,1.2056629645305024,0.47947817155446176,0.7222168362320524,-0.05477744881172934,-1.941170883908512,-1.0044844908680712,-1.6293021523786666,1.7783796502963483,1.1641190740828595,-4.05425149339484,4.7294174586169975,-4.550530372049722,1.141372779493396,4.302037494282503,4.347689840892364,1.325512793178456,1.6953684682207855,-1.703665484778256,1.7662704849011805,1.7763354325243081,1.2200784871336467,1.5337488833975252,1.4754950665585647,1.2941290177752307,0.2452848865168701,1.200722829279612,2.5369047791023602,1.39401820309497,2.052485146886781,1.3063068473328063,1.5690390185883305,0.7920447335445489,
1853.1.1,-2.7611212160714245,-1.8339879250829716,-2.4586559774881573,0.9596723638285877,0.3475316545754693,-5.007804312264961,3.791863674455687,5.191065007306886,-5.51122921875199,0.6493001331155082,3.401550159088947,3.7200924455407507,0.52230746676553,0.9284243001202801,-2.7720916453210926,0.9344711583779676,1.0984218396048981,0.451155681683385,0.7981027583273297,0.6084998993094657,0.269012888124016,-0.21563425720426924,0.5743015992392735,0.3368672545496809,0.8219013179529038,0.5454576394829637,1.1677245064734287,0.4725276685086472,0.7218135499489573,-0.08685493851181886,-1.9138644329662724,-0.9867311419778194,-1.611399194383004,1.80692914693374,1.1947884376806215,-4.160547529159807,4.639120457560839,-4.663972435646837,1.4965569162206616,4.2488069421941,4.567349228645903,1.3695642498706821,1.7756810832254324,-1.9248348622159392,1.7817279414831209,1.9456786227100515,1.2984124647885382,1.645359541432482,1.455756682414619,1.2666445404913873,0.15145347867781736,1.2938300322162337,2.263898159022679,1.3927144225881158,2.0149812895785812,1.3059092866664639,1.5690703330541107,0.7604018445933345,
1854.1.1,-2.7092918866329194,-1.794174041184307,-2.4103969096140934,0.9851220376903305,0.36996579383174194,-5.080338329422538,3.7022312604699934,5.276128022113668,-5.581955915266609,0.8134639647249974,3.1930386313450096,3.9298754482110123,0.5181338680125431,0.9684634958616615,-2.6775907854101035,0.9141315466115645,1.2942392580859792,0.5001474757953934,1.0129667782239136,0.553213532332898,0.2634484551873377,-0.1809159376385757,0.5724931109476872,0.4268968122347853,0.8758680681893618,0.47783596044825405,1.1352468053870768,0.44351976363203555,0.7257195025504835,-0.0693326767120366,-1.862761817281875,-0.9476439718332624,-1.5638668402630478,1.831652107041375,1.2164958631827865,-4.233808260071495,4.548761329821038,-4.7354258459155645,1.6599940340760408,4.039568700696054,4.776405517562057,1.3646639373635876,1.814993565212706,-1.8310607160590622,1.760661615962609,2.140769327437024,1.3466775451464374,1.859496847574958,1.3997436016839426,1.263293850510275,0.25469060344403527,1.4743597807417426,2.3723022926508954,1.3243660297992985,1.9817768747381213,1.283173439733986,1.572249571901528,0.777197392639008,
1855.1.1,-2.629936593515282,-1.7427835806952994,-2.319902787303837,1.0333881674480736,0.42679257138077975,-5.304201876168674,3.5825299144854617,5.585314206600776,-5.813724166232015,0.810214303616873,3.1041451983249733,4.20461816615298,0.39257226714708465,0.9556975001438445,-2.3260733162386367,0.9244187977524921,1.4839490071823134,0.5408604882542033,1.4197979042027848,0.5609766818305237,0.2715418897504087,-0.17654810359592732,0.5984464371838478,0.5021464956268336,0.956342397172679,0.5563376931595495,1.0812447267990066,0.3979661684724854,0.752030831694666,-0.056243888621575575,-1.8005426452003448,-0.9133896323803619,-1.490508838988901,1.8627821157630111,1.2561865196957172,-4.474807927853736,4.411923862800399,-4.984330217917078,1.6396082519318105,3.9335391466399106,5.0340121144679175,1.221966215462022,1.7850914484587819,-1.4966793679237038,1.7538127460674284,2.3133429554972498,1.3702544365691396,2.2491918525177224,1.3903706301454601,1.27118992352832,0.2488558732621721,1.6127726715637138,2.5211644746554045,1.385731641474487,1.9106386751139441,1.2362893839869178,1.5814247800096024,0.7731500596933607,
1856.1.1,-2.586926525068692,-1.7299003494619871,-2.2807252300549408,1.0705184662823395,0.47366243562977267,-5.691906024080942,3.3350487040365913,6.010160577563082,-6.199125493782673,0.6104530555513215,3.263304872980606,4.550017867570236,0.4275384318217041,0.9194090628935767,-2.145022526803352,0.9278257482657213,1.5725461149151467,0.554938987748012,1.5139546184978168,0.5411846323732054,0.2756508543849662,-0.11033692819957508,0.5525804643979462,0.5597144088976141,1.036651252108893,0.6777200049334268,1.052544463098621,0.49683237973595623,0.7538008506753131,-0.06454752074378085,-1.7510692441986437,-0.8940430685919354,-1.4448679491848901,1.9063757471523912,1.3095197164998245,-4.85604874321089,4.170905984906643,-5.363268212912622,1.4463103364213732,4.099162153850657,5.385875148440287,1.2633957126917559,1.7552663437636284,-1.3091652459333003,1.7636830291357726,2.408403395785198,1.3907962686180633,2.3498118993678685,1.3770419132432565,1.2895258837370107,0.4652904659649702,1.740069048439314,2.693942734861872,1.5135772858034786,1.8884017439686727,1.3314812688131161,1.5896581315453644,0.7713097601262704,
1857.1.1,-2.5347191555614286,-1.7140376054683581,-2.228781014686623,1.113917577504036,0.5234267237563754,-6.157685273934675,3.0901374037645613,6.600509884680105,-6.729761515829362,0.8399089378786081,3.614074685370482,4.880644446516792,0.41010657383927357,0.9238917067995066,-1.8502362526242104,0.929582662737168,1.7142797303122634,0.5724931591986018,1.5056615351392395,0.5472227283001658,0.27112193157222375,-0.08651820192530611,0.5411139832321099,0.590113503161425,1.1667680795402184,0.7217698211345553,1.0536540697518835,0.5480706335903729,0.7769256608897614,-0.10251498265199173,-1.7005127760149104,-0.87983122592184,-1.394574635140104,1.948123957050554,1.3576331033028937,-5.323478894388157,3.92434378331108,-5.895555136282844,1.6741153174251262,4.448281064917001,5.714850826063311,1.2443129533857917,1.7580980863460247,-1.0160298730776944,1.7637890422836868,2.548486109858782,1.4066995387451204,2.3398679146857577,1.3814291078466845,1.2952910047681812,0.5430463243507402,1.805563879251104,2.9588730320086913,1.5559762006810736,1.8878604492984017,1.3798002848309605,1.61113204043628,0.731691396894527,
1858.1.1,-2.472706980657522,-1.6724367612138982,-2.167335258960818,1.1323461658892806,0.5192457002258418,-6.529557607987843,2.8318069979007574,7.051674103409166,-7.170630219905443,0.9671748165753009,4.048130553322353,5.265183076910222,0.4368261704749445,0.9637012118468622,-1.864832976355642,0.9063573554467388,1.7972964277097776,0.5524546207354769,1.4207831619612956,0.5220399627595088,0.2630092393239282,-0.03642780385379763,0.5198655265194216,0.6578563885179113,1.2951497739683324,0.7763878842036953,1.0537452238288687,0.5993210389587058,0.8334296030935351,-0.10967250802318906,-1.6215405895167785,-0.8212703700731551,-1.3161688678200762,1.9835125570300227,1.370412091366585,-5.6783912168471,3.6829733890414995,-6.319463828764699,1.8183412077160441,4.899296944463097,6.116349468050964,1.2879925616156878,1.814867602987604,-1.013666585214899,1.757523746587482,2.6484628188505206,1.40362101187622,2.2719495531020377,1.373206353900252,1.3089167894289686,0.7200012826183999,1.9611430923690036,3.235729863269846,1.6275542753444385,1.9049116149696115,1.443816697338172,1.6845959942342783,0.7414938831175542,
1859.1.1,-2.3482922538584363,-1.5724919689091894,-2.0337321657006657,1.162794883286447,0.5350165862945232,-6.6728665023775156,2.6291276357728495,7.312882213275375,-7.3959645169322314,0.9810689419324955,4.458451656692293,5.6163332959251555,0.377364653428753,1.0000407371811577,-1.6182493678466867,0.917347579815827,1.7689546644118181,0.5609052657159023,1.4835379814944742,0.5433278541033346,0.2831927183534891,-0.002019444254819749,0.5552664752071917,0.723329747175873,1.440732006781837,0.8334416049594535,1.0614569004644656,0.6009179156996809,0.8860472086081284,-0.11296434654708888,-1.49362973102129,-0.7178294460720444,-1.1790696428635197,2.0174574061235933,1.3896791091316694,-5.818203979540368,3.483790158609996,-6.541301994095084,1.8357314647696428,5.313114179529439,6.470995818762302,1.2320271762658992,1.8547032600183044,-0.7635868450095419,1.7720101026529724,2.6236171872489638,1.4155677885530478,2.3382005043316205,1.3979903769404802,1.353008949330044,0.8320534314367599,2.0995703076325793,3.5343748268445077,1.6881041277965996,1.9161194233016117,1.4524401215681384,1.740709731445274,0.7416981762900566,
1860.1.1,-2.235846879611695,-1.4761085986047144,-1.9160277195548854,1.2119042940757625,0.5763851027108914,-6.755306279597828,2.448723775368,7.435082547031886,-7.489482022737215,0.7029611955374289,4.838432977369113,6.0606940987857,0.36246653761882663,0.9178881038017251,-1.351112111077706,0.9064796000911897,1.636527138599257,0.5471883884928431,1.4275054340591462,0.560987781658542,0.3244976745143258,0.0024147380040655175,0.5540193667900168,0.7993169610781085,1.527874120865079,0.8772391717598371,0.98775375082436,0.618440875953574,0.9057342497802972,-0.035641540451016474,-1.3710224108760538,-0.611284129869072,-1.0512032508192428,2.076728762811405,1.4412095714465338,-5.890481810862185,3.3135482441036417,-6.624657554001573,1.5677856642730714,5.703257446104755,6.925518567521343,1.227291006354469,1.7827125725373676,-0.48628764234206345,1.7713040688268316,2.501351607334899,1.4120128572284851,2.2923299027947888,1.425812250394184,1.4247524632001514,0.8607650553541509,2.2639233689233174,3.7210376884972587,1.7420636404954797,1.8525782195600025,1.4822772104421227,1.770558718515939,0.8291829282846255,
