Date,Good,Amount
"""1845-11-23",glass,3.27289
"""1845-11-23",fertilizer,0.49789
"""1845-11-23",clipper_convoy,0.38998
"""1845-11-23",fabric,0.02859
"""1845-11-23",paper,8.65015
"""1845-11-23",fruit,0.00003
"""1845-11-23",grain,0.00101
"""1845-11-23",coffee,3.15521
"""1845-11-23",wine,3.41464
"""1845-11-23",liquor,1.04443
"""1845-11-23",regular_clothes,0.53735
"""1845-11-23",furniture,4.48923
"""1845-11-19",lumber,0.90637
"""1845-11-19",fruit,5.41980
"""1845-11-19",grain,0.12515
"""1845-11-19",wine,0.21820
"""1845-11-13",steel,0.30392
"""1845-11-13",glass,0.03220
"""1845-11-13",lumber,6.48804
"""1845-11-13",fish,0.47192
"""1845-11-13",coffee,2.70221
"""1845-11-7",ammunition,0.16733
"""1845-11-7",small_arms,0.03723
"""1845-11-7",cotton,1.85370
"""1845-11-7",steel,0.01669
"""1845-11-7",cement,0.00500
"""1845-11-7",clipper_convoy,0.05972
"""1845-11-7",cattle,8.07452
"""1845-11-7",regular_clothes,0.62570
"""1845-11-1",wool,6.33353
"""1845-11-1",iron,0.89063
"""1845-11-1",timber,4.88947
"""1845-11-1",tropical_wood,0.36383
"""1845-11-1",paper,0.12830
"""1845-11-1",cattle,3.71652
"""1845-11-1",fruit,5.30536
"""1845-11-1",grain,0.00003
"""1845-11-1",wine,1.96088
"""1845-11-1",luxury_furniture,0.11264
"""1845-10-30",canned_food,0.27060
"""1845-10-30",cotton,2.39365
"""1845-10-30",wool,0.00003
"""1845-10-30",sulphur,0.48593
"""1845-10-30",cement,0.07001
"""1845-10-30",machine_parts,0.27850
"""1845-10-30",glass,8.79987
"""1845-10-30",fertilizer,0.16479
"""1845-10-30",fabric,0.29984
"""1845-10-30",paper,3.35721
"""1845-10-30",cattle,0.00055
"""1845-10-30",tobacco,13.17899
"""1845-10-30",coffee,57.12186
"""1845-10-30",wine,3.13443
"""1845-10-30",liquor,0.03369
"""1845-10-30",regular_clothes,0.50143
"""1845-10-30",furniture,16.47989
"""1845-10-30",luxury_furniture,0.55182
"""1845-10-28",canned_food,0.02948
"""1845-10-28",wool,0.87119
"""1845-10-28",iron,0.01871
"""1845-10-28",precious_metal,4.26599
"""1845-10-28",steel,3.51370
"""1845-10-28",cattle,0.00003
"""1845-10-28",fish,0.00003
"""1845-10-28",grain,6.39737
"""1845-10-28",wine,1.92520
"""1845-10-28",liquor,0.00018
"""1845-10-28",regular_clothes,0.00415
"""1845-10-28",furniture,0.00375
"""1845-10-26",canned_food,0.27606
"""1845-10-26",wool,0.00003
"""1845-10-26",timber,0.23529
"""1845-10-26",precious_metal,11.97821
"""1845-10-26",cement,0.02460
"""1845-10-26",glass,1.81265
"""1845-10-26",fertilizer,0.02298
"""1845-10-26",lumber,1.42700
"""1845-10-26",cattle,5.63919
"""1845-10-26",fish,5.38574
"""1845-10-26",grain,0.00003
"""1845-10-26",tobacco,0.00024
"""1845-10-26",coffee,0.00061
"""1845-10-26",wine,2.27393
"""1845-10-26",liquor,0.01202
"""1845-10-26",furniture,0.01968
"""1845-10-24",wool,4.66202
"""1845-10-24",timber,1.48944
"""1845-10-24",cement,0.05191
"""1845-10-24",glass,0.00003
"""1845-10-24",fertilizer,0.07687
"""1845-10-24",paper,0.00003
"""1845-10-24",cattle,1.46536
"""1845-10-24",fruit,6.58374
"""1845-10-24",grain,0.00003
"""1845-10-24",wine,0.41797
"""1845-10-24",furniture,0.00027
"""1845-10-22",ammunition,0.30145
"""1845-10-22",small_arms,0.06012
"""1845-10-22",artillery,0.05814
"""1845-10-22",canned_food,0.14459
"""1845-10-22",wool,12.66791
"""1845-10-22",coal,0.85565
"""1845-10-22",sulphur,0.47839
"""1845-10-22",precious_metal,3.13300
"""1845-10-22",steel,1.79776
"""1845-10-22",cement,0.00729
"""1845-10-22",glass,1.28067
"""1845-10-22",fertilizer,1.11490
"""1845-10-22",lumber,0.03635
"""1845-10-22",cattle,2.54532
"""1845-10-22",fish,0.00003
"""1845-10-22",wine,0.02039
"""1845-10-22",liquor,0.16211
"""1845-10-22",regular_clothes,0.00858
"""1845-10-22",furniture,2.60855
"""1845-10-20",canned_food,0.00781
"""1845-10-20",wool,1.42615
"""1845-10-20",cement,0.01004
"""1845-10-20",glass,0.00003
"""1845-10-20",lumber,2.17139
"""1845-10-20",paper,0.97882
"""1845-10-20",cattle,7.94833
"""1845-10-20",fish,0.00003
"""1845-10-20",fruit,0.00003
"""1845-10-20",grain,0.00003
"""1845-10-20",wine,0.00571
"""1845-10-20",furniture,1.44446
"""1845-10-20",luxury_furniture,0.00552
"""1845-10-18",canned_food,0.03091
"""1845-10-18",wool,0.00003
"""1845-10-18",lumber,1.11084
"""1845-10-18",cattle,1.23053
"""1845-10-18",fish,0.25787
"""1845-10-18",grain,0.00003
"""1845-10-16",canned_food,0.15466
"""1845-10-16",wool,0.30594
"""1845-10-16",timber,1.40039
"""1845-10-16",cement,0.00470
"""1845-10-16",fertilizer,0.06439
"""1845-10-16",lumber,0.01672
"""1845-10-16",paper,0.02530
"""1845-10-16",cattle,1.26648
"""1845-10-16",fish,0.00003
"""1845-10-16",grain,0.00003
"""1845-10-16",coffee,6.82422
"""1845-10-16",wine,0.51651
"""1845-10-16",regular_clothes,0.00195
"""1845-10-16",furniture,0.00571
"""1845-10-10",ammunition,26.14346
"""1845-10-10",small_arms,14.10342
"""1845-10-10",artillery,2.66586
"""1845-10-10",canned_food,43.91241
"""1845-10-10",dye,56.02887
"""1845-10-10",wool,1221.87198
"""1845-10-10",silk,4.35315
"""1845-10-10",coal,6.45065
"""1845-10-10",precious_metal,18.62723
"""1845-10-10",precious_goods,21.71115
"""1845-10-10",machine_parts,1.96680
"""1845-10-10",glass,69.90836
"""1845-10-10",fertilizer,46.23679
"""1845-10-10",explosives,25.59848
"""1845-10-10",steamer_convoy,39.14569
"""1845-10-10",fabric,516.97449
"""1845-10-10",lumber,1079.48093
"""1845-10-10",paper,110.72571
"""1845-10-10",cattle,230.93484
"""1845-10-10",fish,257.60910
"""1845-10-10",fruit,326.70935
"""1845-10-10",grain,467.45111
"""1845-10-10",tobacco,218.33862
"""1845-10-10",coffee,11.90054
"""1845-10-10",opium,37.53604
"""1845-10-10",wine,161.07852
"""1845-10-10",liquor,122.14227
"""1845-10-10",regular_clothes,107.73862
"""1845-10-10",luxury_clothes,10.09836
"""1845-10-10",furniture,217.82355
"""1845-10-10",luxury_furniture,10.93512
"""1845-10-8",small_arms,12.27368
"""1845-10-8",artillery,3.89297
"""1845-10-8",canned_food,10.98480
"""1845-10-8",wool,0.00003
"""1845-10-8",coal,40.17896
"""1845-10-8",timber,418.78299
"""1845-10-8",precious_metal,12.37698
"""1845-10-8",steel,56.07394
"""1845-10-8",cement,3.77789
"""1845-10-8",glass,18.91714
"""1845-10-8",explosives,25.69238
"""1845-10-8",paper,180.65125
"""1845-10-8",cattle,15.64999
"""1845-10-8",grain,111.77341
"""1845-10-8",opium,0.03122
"""1845-10-8",wine,25.39243
"""1845-10-8",liquor,15.73807
"""1845-10-8",luxury_clothes,0.48444
"""1845-10-8",furniture,161.21329
"""1845-10-8",luxury_furniture,1.66855
"""1845-10-6",ammunition,2.71817
"""1845-10-6",small_arms,2.22299
"""1845-10-6",artillery,3.63901
"""1845-10-6",canned_food,9.41483
"""1845-10-6",cotton,1.73447
"""1845-10-6",dye,0.03482
"""1845-10-6",wool,0.00009
"""1845-10-6",coal,127.05582
"""1845-10-6",sulphur,4.03677
"""1845-10-6",timber,72.91104
"""1845-10-6",precious_metal,4.13791
"""1845-10-6",steel,12.40521
"""1845-10-6",cement,3.88306
"""1845-10-6",machine_parts,0.52524
"""1845-10-6",explosives,11.69647
"""1845-10-6",clipper_convoy,2.37857
"""1845-10-6",fabric,0.00009
"""1845-10-6",lumber,0.00250
"""1845-10-6",paper,0.42273
"""1845-10-6",cattle,21.83047
"""1845-10-6",fish,20.06067
"""1845-10-6",fruit,16.73322
"""1845-10-6",grain,274.18723
"""1845-10-6",tobacco,0.94934
"""1845-10-6",wine,68.21356
"""1845-10-6",liquor,12.59674
"""1845-10-6",regular_clothes,0.00485
"""1845-10-6",luxury_clothes,0.84882
"""1845-10-6",furniture,39.50250
"""1845-10-6",luxury_furniture,1.56052
"""1845-10-4",ammunition,2.88205
"""1845-10-4",small_arms,2.50360
"""1845-10-4",artillery,0.67484
"""1845-10-4",canned_food,9.27069
"""1845-10-4",coal,226.78049
"""1845-10-4",sulphur,1.22333
"""1845-10-4",iron,22.78461
"""1845-10-4",steel,36.75952
"""1845-10-4",cement,2.34232
"""1845-10-4",machine_parts,2.65927
"""1845-10-4",glass,13.15152
"""1845-10-4",fertilizer,0.35822
"""1845-10-4",explosives,0.23441
"""1845-10-4",fabric,55.81879
"""1845-10-4",lumber,27.23416
"""1845-10-4",paper,3.42331
"""1845-10-4",cattle,27.76273
"""1845-10-4",fish,0.00003
"""1845-10-4",fruit,8.29227
"""1845-10-4",grain,49.75391
"""1845-10-4",wine,24.54065
"""1845-10-4",liquor,0.66919
"""1845-10-4",regular_clothes,0.01105
"""1845-10-4",furniture,0.17764
"""1845-10-4",luxury_furniture,0.01669
"""1845-9-30",ammunition,15.19962
"""1845-9-30",small_arms,1.06656
"""1845-9-30",artillery,1.49924
"""1845-9-30",canned_food,6.97125
"""1845-9-30",wool,0.00079
"""1845-9-30",coal,233.66071
"""1845-9-30",iron,27.04434
"""1845-9-30",timber,1.96127
"""1845-9-30",precious_metal,11.90845
"""1845-9-30",steel,22.63809
"""1845-9-30",cement,0.51523
"""1845-9-30",glass,61.27148
"""1845-9-30",fertilizer,13.58698
"""1845-9-30",explosives,2.56961
"""1845-9-30",fabric,29.00461
"""1845-9-30",paper,2.46890
"""1845-9-30",cattle,5.28690
"""1845-9-30",fruit,0.00006
"""1845-9-30",grain,58.12085
"""1845-9-30",wine,62.03357
"""1845-9-30",regular_clothes,9.73621
"""1845-9-30",luxury_clothes,0.58957
"""1845-9-30",furniture,102.14481
"""1845-9-30",luxury_furniture,0.01578
"""1845-9-28",ammunition,0.73343
"""1845-9-28",small_arms,0.61041
"""1845-9-28",artillery,0.23508
"""1845-9-28",canned_food,1.60873
"""1845-9-28",cotton,86.96664
"""1845-9-28",wool,0.00003
"""1845-9-28",coal,0.30331
"""1845-9-28",sulphur,0.24771
"""1845-9-28",steel,5.87512
"""1845-9-28",machine_parts,2.60571
"""1845-9-28",glass,4.04660
"""1845-9-28",fertilizer,0.33319
"""1845-9-28",explosives,0.93997
"""1845-9-28",steamer_convoy,7.96970
"""1845-9-28",fabric,103.07434
"""1845-9-28",lumber,528.81992
"""1845-9-28",paper,0.05612
"""1845-9-28",cattle,0.00003
"""1845-9-28",fish,0.00003
"""1845-9-28",grain,50.88239
"""1845-9-28",tobacco,34.94907
"""1845-9-28",coffee,0.95435
"""1845-9-28",wine,3.92072
"""1845-9-28",liquor,3.85104
"""1845-9-28",regular_clothes,0.46173
"""1845-9-28",furniture,2.91943
"""1845-9-26",cattle,8.32480
"""1845-9-26",tea,24.29688
"""1845-9-26",liquor,0.05588
"""1845-9-26",furniture,4.22906
